currentPrice,previousClose,open,dayLow,dayHigh,bid,dividendYield,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,returnOnAssets,returnOnEquity,bookValue,priceToBook,volume,fiftyTwoWeekRange,marketCap,trailingPE,symbol,timestamp
491.4549,493.54,467.415,462.1,505.8451,488.34,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010889361,9979382,395.66 - 539.0,1061563334656,11.912507,BRK-B,2025-04-07 14:33:49.786289
491.01,493.54,467.415,462.1,505.8451,488.84,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010878504,10004002,395.66 - 539.0,1060504993792,11.90063,BRK-B,2025-04-07 14:34:51.997804
491.1775,493.54,467.415,462.1,505.8451,487.83,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010881993,10037639,395.66 - 539.0,1060845191168,11.904448,BRK-B,2025-04-07 14:35:54.179979
491.2257,493.54,467.415,462.1,505.8451,487.56,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010883062,10051888,395.66 - 539.0,1060949327872,11.905617,BRK-B,2025-04-07 14:36:56.822738
492.29,493.54,467.415,462.1,505.8451,488.26,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010906642,10092445,395.66 - 539.0,1063248003072,11.931411,BRK-B,2025-04-07 14:37:58.949558
491.48,493.54,467.415,462.1,505.8451,488.01,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010888696,10112990,395.66 - 539.0,1061498585088,11.911779,BRK-B,2025-04-07 14:39:01.349460
490.9546,493.54,467.415,462.1,505.8451,487.34,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010882493,10128827,395.66 - 539.0,1060893818880,11.904993,BRK-B,2025-04-07 14:40:03.988416
489.55,493.54,467.415,462.1,505.8451,486.31,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010845937,10147849,395.66 - 539.0,1057330102272,11.865003,BRK-B,2025-04-07 14:41:06.312784
488.86,493.54,467.415,462.1,505.8451,486.97,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010831093,10165841,395.66 - 539.0,1055883067392,11.848764,BRK-B,2025-04-07 14:42:08.875787
489.0794,493.54,467.415,462.1,505.8451,486.55,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010835511,10187886,395.66 - 539.0,1056313704448,11.853598,BRK-B,2025-04-07 14:43:11.462236
488.59,493.54,467.415,462.1,505.8451,487.13,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010824668,10206870,395.66 - 539.0,1055256674304,11.841736,BRK-B,2025-04-07 14:44:13.745232
488.71,493.54,467.415,462.1,505.8451,486.35,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010827327,10223349,395.66 - 539.0,1055515869184,11.844644,BRK-B,2025-04-07 14:45:16.102158
488.64,493.54,467.415,462.1,505.8451,487.79,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010825776,10242380,395.66 - 539.0,1055364743168,11.842948,BRK-B,2025-04-07 14:46:18.456314
488.785,493.54,467.415,462.1,505.8451,488.28,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010828988,10274851,395.66 - 539.0,1055677874176,11.846462,BRK-B,2025-04-07 14:47:20.924638
488.575,493.54,467.415,462.1,505.8451,491.11,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010820016,10308643,395.66 - 539.0,1054803165184,11.836646,BRK-B,2025-04-07 14:48:23.348748
489.225,493.54,467.415,462.1,505.8451,491.02,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010838737,10337439,395.66 - 539.0,1056628211712,11.857126,BRK-B,2025-04-07 14:49:25.947698
488.635,493.54,467.415,462.1,505.8451,489.81,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010825666,10373753,395.66 - 539.0,1055353929728,11.842827,BRK-B,2025-04-07 14:50:28.293924
489.57,493.54,467.415,462.1,505.8451,490.64,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010846381,10407379,395.66 - 539.0,1057373356032,11.865488,BRK-B,2025-04-07 14:51:30.675733
490.26,493.54,467.415,462.1,505.8451,490.68,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010861667,10442938,395.66 - 539.0,1058863579136,11.882211,BRK-B,2025-04-07 14:52:32.813370
491.4725,493.54,467.415,462.1,505.8451,491.32,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010891133,10474124,395.66 - 539.0,1061736087552,11.914445,BRK-B,2025-04-07 14:53:35.152328
490.56,493.54,467.415,462.1,505.8451,491.25,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010868313,10516575,395.66 - 539.0,1059511533568,11.889482,BRK-B,2025-04-07 14:54:37.789935
491.33,493.54,467.415,462.1,505.8451,490.47,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010885373,10593102,395.66 - 539.0,1061174509568,11.908144,BRK-B,2025-04-07 14:55:40.159600
491.16,493.54,467.415,462.1,505.8451,488.92,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010881607,10634213,395.66 - 539.0,1060807376896,11.904024,BRK-B,2025-04-07 14:56:42.789506
490.3,493.54,467.415,462.1,505.8451,489.37,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001086499,10697011,395.66 - 539.0,1059187589120,11.885846,BRK-B,2025-04-07 14:57:45.368284
490.1,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010858122,10759313,395.66 - 539.0,1058518007808,11.878333,BRK-B,2025-04-07 14:58:47.805181
490.34,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010863439,10918853,395.66 - 539.0,1059036332032,11.88415,BRK-B,2025-04-07 14:59:49.917193
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:00:52.282851
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:01:54.812262
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:02:57.025510
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:03:59.210614
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:05:01.400781
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:06:03.903840
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:07:06.037336
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:08:08.159992
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:09:10.915913
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:10:13.017805
490.7,493.54,467.415,462.1,505.8451,488.69,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:11:15.145659
490.7,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:12:17.656617
490.7,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:13:19.938404
490.7,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010871416,11006860,395.66 - 539.0,1059813916672,11.892876,BRK-B,2025-04-07 15:14:22.304142
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:15:24.477660
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12019039,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:16:26.619148
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12019039,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:17:28.785918
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:18:31.671851
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:19:33.893521
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:20:36.310624
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:21:38.498064
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:22:40.865254
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:23:43.084606
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:24:45.267457
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:25:47.661054
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:26:49.963860
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:27:52.326870
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:28:54.692431
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:29:56.827542
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:30:59.193285
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:32:01.303517
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:33:03.409087
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:34:05.535954
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:35:07.632590
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:36:25.035941
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:37:27.345946
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:38:30.047821
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:39:32.498968
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:40:34.930766
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:41:37.524835
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:42:40.474900
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:43:42.630728
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:44:45.216927
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:45:47.681928
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:46:49.832628
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:47:51.973442
490.38,493.54,467.415,462.1,505.8451,490.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:48:54.096287
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:49:56.294954
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:50:58.420335
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:52:00.541780
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:53:02.662201
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:54:04.809207
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:55:07.045971
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:56:09.210157
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:57:11.631664
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:58:13.968397
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,11006860,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 15:59:16.088611
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12729640,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 16:00:18.437867
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12729640,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 16:01:20.824519
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12729640,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 16:02:22.920695
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12729640,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 16:03:25.358335
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12729640,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 16:04:27.792071
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12729640,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 16:05:30.401470
490.38,493.54,467.415,462.1,505.8451,491.05,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010864326,12729640,395.66 - 539.0,1059122774016,11.885119,BRK-B,2025-04-07 16:06:32.986666
495.875,492.64,490.0,486.0,498.1799,490.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010986066,1076730,395.66 - 539.0,1069845315584,12.012476,BRK-B,2025-04-09 09:05:02.849828
494.725,492.64,490.0,486.0,498.1799,490.01,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010958484,1095624,395.66 - 539.0,1067159257088,11.982316,BRK-B,2025-04-09 09:06:07.340820
492.995,492.64,490.0,486.0,498.1799,490.71,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001092226,1122866,395.66 - 539.0,1063631716352,11.942709,BRK-B,2025-04-09 09:07:09.739448
492.8,492.64,490.0,486.0,498.1799,491.5,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.001091794,1145476,395.66 - 539.0,1063210975232,11.937984,BRK-B,2025-04-09 09:08:11.968127
493.92,492.64,490.0,486.0,498.1799,492.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010934889,1156507,395.66 - 539.0,1064861499392,11.956517,BRK-B,2025-04-09 09:09:14.151138
493.43,492.64,490.0,486.0,498.1799,491.8,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010931898,1163737,395.66 - 539.0,1064570257408,11.953246,BRK-B,2025-04-09 09:10:16.258969
493.905,492.64,490.0,486.0,498.1799,492.5,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010942421,1178633,395.66 - 539.0,1065595043840,11.964753,BRK-B,2025-04-09 09:11:18.878608
494.2422,492.64,490.0,486.0,498.1799,493.28,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010949891,1187472,395.66 - 539.0,1066322558976,11.972921,BRK-B,2025-04-09 09:12:21.048511
492.71,492.64,490.0,486.0,498.1799,494.29,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010915946,1195949,395.66 - 539.0,1063016857600,11.935804,BRK-B,2025-04-09 09:13:23.467746
491.08,492.64,490.0,486.0,498.1799,494.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010881384,1205634,395.66 - 539.0,1059651190784,11.898014,BRK-B,2025-04-09 09:14:25.729675
492.25,492.64,490.0,486.0,498.1799,495.25,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010905755,1222104,395.66 - 539.0,1062024380416,11.924662,BRK-B,2025-04-09 09:15:28.637838
491.3075,492.64,490.0,486.0,498.1799,497.01,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010884875,1228394,395.66 - 539.0,1059990994944,11.901829,BRK-B,2025-04-09 09:16:30.802201
491.18,492.64,490.0,486.0,498.1799,497.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010882049,1238996,395.66 - 539.0,1059715874816,11.898741,BRK-B,2025-04-09 09:17:33.405049
491.3617,492.64,490.0,486.0,498.1799,496.47,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010886075,1250232,395.66 - 539.0,1060107911168,11.903142,BRK-B,2025-04-09 09:18:36.001229
490.8467,492.64,490.0,486.0,498.1799,495.0,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010874665,1262739,395.66 - 539.0,1058996813824,11.890667,BRK-B,2025-04-09 09:19:38.189388
491.405,492.64,490.0,486.0,498.1799,495.1,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010887034,1275641,395.66 - 539.0,1060201299968,11.904191,BRK-B,2025-04-09 09:20:40.370242
489.5001,492.64,490.0,486.0,498.1799,493.51,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010844831,1294966,395.66 - 539.0,1056091537408,11.858046,BRK-B,2025-04-09 09:21:49.316500
489.3844,492.64,490.0,486.0,498.1799,492.3,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010842268,1312842,395.66 - 539.0,1055841910784,11.855243,BRK-B,2025-04-09 09:22:51.426808
491.6805,492.64,490.0,486.0,498.1799,492.31,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010893138,1324960,395.66 - 539.0,1060795777024,11.910866,BRK-B,2025-04-09 09:23:54.123858
490.6,492.64,490.0,486.0,498.1799,492.33,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010869199,1343026,395.66 - 539.0,1058464595968,11.88469,BRK-B,2025-04-09 09:25:01.085429
490.1,492.64,490.0,486.0,498.1799,492.87,,-0.474,0.016,0.30621,0.34082,0.25908002,USD,0.063930005,0.14653,451367.2,0.0010858122,1354732,395.66 - 539.0,1057385807872,11.872578,BRK-B,2025-04-09 09:26:03.481186
